Model,Threshold,Precision,Recall,F1,F2,ROC-AUC,Average Precision,Specificity,False Positive Rate,False Negative Rate,Review Rate,TN,FP,FN,TP
Random Forest,0.61,0.9552238805970149,0.6736842105263158,0.7901234567901234,0.7158836689036439,0.9438144353841481,0.8101837108804693,0.9999470441828034,5.2955817196519035e-05,0.3263157894736842,0.0011806999612307475,56648,3,31,64
Random Forest,0.62,0.9552238805970149,0.6736842105263158,0.7901234567901234,0.7158836689036439,0.9438144353841481,0.8101837108804693,0.9999470441828034,5.2955817196519035e-05,0.3263157894736842,0.0011806999612307475,56648,3,31,64
Random Forest,0.63,0.9696969696969697,0.6736842105263158,0.7950310559006212,0.7174887892375105,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3263157894736842,0.0011630775737496916,56649,2,31,64
Random Forest,0.64,0.9696969696969697,0.6736842105263158,0.7950310559006212,0.7174887892375105,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3263157894736842,0.0011630775737496916,56649,2,31,64
Random Forest,0.65,0.9696969696969697,0.6736842105263158,0.7950310559006212,0.7174887892375105,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3263157894736842,0.0011630775737496916,56649,2,31,64
Random Forest,0.66,0.9696969696969697,0.6736842105263158,0.7950310559006212,0.7174887892375105,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3263157894736842,0.0011630775737496916,56649,2,31,64
Random Forest,0.67,0.9696969696969697,0.6736842105263158,0.7950310559006212,0.7174887892375105,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3263157894736842,0.0011630775737496916,56649,2,31,64
Random Forest,0.68,0.9692307692307692,0.6631578947368421,0.7875,0.7078651685391698,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3368421052631579,0.0011454551862686356,56649,2,32,63
Random Forest,0.6900000000000001,0.9692307692307692,0.6631578947368421,0.7875,0.7078651685391698,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3368421052631579,0.0011454551862686356,56649,2,32,63
Random Forest,0.7000000000000001,0.9692307692307692,0.6631578947368421,0.7875,0.7078651685391698,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3368421052631579,0.0011454551862686356,56649,2,32,63
Random Forest,0.7100000000000001,0.9692307692307692,0.6631578947368421,0.7875,0.7078651685391698,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3368421052631579,0.0011454551862686356,56649,2,32,63
Random Forest,0.72,0.9692307692307692,0.6631578947368421,0.7875,0.7078651685391698,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3368421052631579,0.0011454551862686356,56649,2,32,63
Random Forest,0.73,0.96875,0.6526315789473685,0.779874213836478,0.698198198198044,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3473684210526316,0.0011278327987875798,56649,2,33,62
Random Forest,0.74,0.96875,0.6526315789473685,0.779874213836478,0.698198198198044,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3473684210526316,0.0011278327987875798,56649,2,33,62
Random Forest,0.75,0.96875,0.6526315789473685,0.779874213836478,0.698198198198044,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.3473684210526316,0.0011278327987875798,56649,2,33,62
Random Forest,0.76,0.9682539682539683,0.6421052631578947,0.7721518987341772,0.6884875846499603,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.35789473684210527,0.0011102104113065237,56649,2,34,61
Random Forest,0.77,0.9672131147540983,0.6210526315789474,0.7564102564102564,0.6689342403626629,0.9438144353841481,0.8101837108804693,0.999964696121869,3.530387813101269e-05,0.37894736842105264,0.0010749656363444118,56649,2,36,59
Random Forest,0.78,0.9833333333333333,0.6210526315789474,0.7612903225806452,0.6704545454543982,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.37894736842105264,0.001057343248863356,56650,1,36,59
Random Forest,0.79,0.9830508474576272,0.6105263157894737,0.7532467532467533,0.6605922551251393,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.3894736842105263,0.0010397208613823002,56650,1,37,58
Random Forest,0.8,0.9821428571428571,0.5789473684210527,0.7284768211920529,0.6307339449539885,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.42105263157894735,0.0009868536989391323,56650,1,40,55
Random Forest,0.81,0.9821428571428571,0.5789473684210527,0.7284768211920529,0.6307339449539885,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.42105263157894735,0.0009868536989391323,56650,1,40,55
Random Forest,0.8200000000000001,0.9814814814814815,0.5578947368421052,0.7114093959731543,0.6105990783408776,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.4421052631578947,0.0009516089239770204,56650,1,42,53
Random Forest,0.8300000000000001,0.9811320754716981,0.5473684210526316,0.7027027027027027,0.6004618937642999,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.45263157894736844,0.0009339865364959644,56650,1,43,52
Random Forest,0.8400000000000001,0.98,0.5157894736842106,0.6758620689655174,0.5697674418603367,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.4842105263157895,0.0008811193740527966,56650,1,46,49
Random Forest,0.85,0.9791666666666666,0.49473684210526314,0.6573426573426573,0.5490654205606231,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5052631578947369,0.0008458745990906848,56650,1,48,47
Random Forest,0.86,0.9791666666666666,0.49473684210526314,0.6573426573426573,0.5490654205606231,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5052631578947369,0.0008458745990906848,56650,1,48,47
Random Forest,0.87,0.9787234042553191,0.4842105263157895,0.647887323943662,0.5386416861825473,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5157894736842106,0.0008282522116096288,56650,1,49,46
Random Forest,0.88,0.9777777777777777,0.4631578947368421,0.6285714285714286,0.517647058823411,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5368421052631579,0.0007930074366475171,56650,1,51,44
Random Forest,0.89,0.9767441860465116,0.4421052631578947,0.608695652173913,0.4964539007091057,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5578947368421052,0.0007577626616854052,56650,1,53,42
Random Forest,0.9,0.9761904761904762,0.43157894736842106,0.5985401459854014,0.485781990521215,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5684210526315789,0.0007401402742043492,56650,1,54,41
Random Forest,0.91,0.975609756097561,0.42105263157894735,0.5882352941176471,0.475059382422693,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.5789473684210527,0.0007225178867232933,56650,1,55,40
Random Forest,0.92,0.9743589743589743,0.4,0.5671641791044776,0.45346062052495417,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.6,0.0006872731117611814,56650,1,57,38
Random Forest,0.93,0.9736842105263158,0.3894736842105263,0.556390977443609,0.44258373205731283,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.6105263157894737,0.0006696507242801255,56650,1,58,37
Random Forest,0.9400000000000001,0.9722222222222222,0.3684210526315789,0.5343511450381679,0.42067307692297806,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.631578947368421,0.0006344059493180136,56650,1,60,35
Random Forest,0.9500000000000001,0.9722222222222222,0.3684210526315789,0.5343511450381679,0.42067307692297806,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.631578947368421,0.0006344059493180136,56650,1,60,35
Random Forest,0.9600000000000001,0.96875,0.3263157894736842,0.4881889763779527,0.3762135922329202,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.6736842105263158,0.0005639163993937899,56650,1,64,31
Random Forest,0.97,0.9615384615384616,0.2631578947368421,0.4132231404958677,0.3078817733989398,0.9438144353841481,0.8101837108804693,0.9999823480609344,1.7651939065506346e-05,0.7368421052631579,0.00045818207450745425,56650,1,70,25
Random Forest,0.98,1.0,0.17894736842105263,0.30357142857142855,0.21410579345083036,0.9438144353841481,0.8101837108804693,1.0,0.0,0.8210526315789474,0.0002995805871779509,56651,0,78,17
Random Forest,0.99,1.0,0.12631578947368421,0.22429906542056077,0.15306122448975878,0.9438144353841481,0.8101837108804693,1.0,0.0,0.8736842105263158,0.0002114686497726712,56651,0,83,12
Logistic Regression,0.01,0.0020764303070466093,0.9894736842105263,0.00414416400308608,0.010295728368007207,0.9615427423123484,0.5026199147426833,0.2025560007766853,0.7974439992233147,0.010526315789473684,0.7977654812674021,11475,45176,1,94
Logistic Regression,0.02,0.002466803128116307,0.9894736842105263,0.004921337137771263,0.012212233019787189,0.9615427423123484,0.5026199147426833,0.32901449224197277,0.6709855077580272,0.010526315789473684,0.6715186973531174,18639,38012,1,94
Logistic Regression,0.03,0.002765705254839984,0.9578947368421052,0.0055154857870173945,0.013670642670418244,0.9615427423123484,0.5026199147426833,0.4208045753826058,0.5791954246173943,0.042105263157894736,0.5798294152891834,23839,32812,4,91
Logistic Regression,0.04,0.003113985559319714,0.9578947368421052,0.00620779043590968,0.015370063844864747,0.9615427423123484,0.5026199147426833,0.4857637111436691,0.5142362888563309,0.042105263157894736,0.5149790293588975,27519,29132,4,91
Logistic Regression,0.05,0.00344618647277134,0.9578947368421052,0.0068676653711180705,0.01698648547747076,0.9615427423123484,0.5026199147426833,0.5354892234912005,0.4645107765087995,0.042105263157894736,0.46533676382476297,30336,26315,4,91
Logistic Regression,0.060000000000000005,0.003806734992679356,0.9578947368421052,0.007583333333333333,0.018735845171897567,0.9615427423123484,0.5026199147426833,0.5796367230940319,0.42036327690596814,0.042105263157894736,0.4212631727346421,32837,23814,4,91
Logistic Regression,0.06999999999999999,0.004173737559051507,0.9578947368421052,0.008311261302402046,0.020511202271989052,0.9615427423123484,0.5026199147426833,0.6167410990097262,0.38325890099027377,0.042105263157894736,0.38422091424946253,34939,21712,4,91
Logistic Regression,0.08,0.004550910182036408,0.9578947368421052,0.009058782539445523,0.022330192383173044,0.9615427423123484,0.5026199147426833,0.6486381529010962,0.35136184709890383,0.042105263157894736,0.35237726007119446,36746,19905,4,91
Logistic Regression,0.09,0.004934924078091106,0.9578947368421052,0.009819260857836524,0.024176408076489617,0.9615427423123484,0.5026199147426833,0.6761045700870241,0.32389542991297593,0.042105263157894736,0.3249568251506714,38302,18349,4,91
Logistic Regression,0.09999999999999999,0.005313868613138686,0.9578947368421052,0.010569105691056912,0.025992573550387622,0.9615427423123484,0.5026199147426833,0.6993168699581649,0.3006831300418351,0.042105263157894736,0.3017833856130829,39617,17034,4,91
Logistic Regression,0.11,0.005738066712907497,0.9578947368421052,0.011407797417575529,0.028018966685112143,0.9615427423123484,0.5026199147426833,0.721664224815096,0.27833577518490404,0.042105263157894736,0.27947344306206606,40883,15768,4,91
Logistic Regression,0.12,0.006162389110855286,0.9578947368421052,0.012245996501143858,0.03003895160754849,0.9615427423123484,0.5026199147426833,0.7409401422746289,0.25905985772537116,0.042105263157894736,0.26022979593275297,41975,14676,4,91
Logistic Regression,0.13,0.006586566299942096,0.9578947368421052,0.013083171590827402,0.03205128205124949,0.9615427423123484,0.5026199147426833,0.7577271363259254,0.2422728636740746,0.042105263157894736,0.24347090543826877,42926,13725,4,91
Logistic Regression,0.14,0.007031914071555521,0.9578947368421052,0.013961337833691316,0.03415659485020183,0.9615427423123484,0.5026199147426833,0.7731725830082434,0.22682741699175654,0.042105263157894736,0.22805131639234483,43801,12850,4,91
Logistic Regression,0.15000000000000002,0.007520661157024793,0.9578947368421052,0.014924149241492414,0.03645833333329643,0.9615427423123484,0.5026199147426833,0.7880178637623343,0.2119821362376657,0.042105263157894736,0.2132308885207768,44642,12009,4,91
Logistic Regression,0.16,0.008029647930821495,0.9578947368421052,0.01592579628981449,0.03884572696999406,0.9615427423123484,0.5026199147426833,0.8015569010255776,0.19844309897442233,0.042105263157894736,0.1997145173228069,45409,11242,4,91
Logistic Regression,0.17,0.008506262852869696,0.9578947368421052,0.016862781432409896,0.04107239573926171,0.9615427423123484,0.5026199147426833,0.8127658823321742,0.1872341176678258,0.042105263157894736,0.18852430127233638,46044,10607,4,91
Logistic Regression,0.18000000000000002,0.009040333796940195,0.9578947368421052,0.01791162287176459,0.04355734252341014,0.9615427423123484,0.5026199147426833,0.8239219078215742,0.1760780921784258,0.042105263157894736,0.17738695238430902,46676,9975,4,91
Logistic Regression,0.19,0.009595107549557148,0.9578947368421052,0.018999895604969202,0.04612733171122702,0.9615427423123484,0.5026199147426833,0.8341953363576989,0.16580466364230112,0.042105263157894736,0.16713072287033448,47258,9393,4,91
Logistic Regression,0.2,0.010161920714684533,0.9578947368421052,0.02011049723756906,0.04874129619705885,0.9615427423123484,0.5026199147426833,0.8435332121233517,0.15646678787664825,0.042105263157894736,0.15780847989285587,47787,8864,4,91
Logistic Regression,0.21000000000000002,0.010573308270676691,0.9473684210526315,0.020913210177762286,0.05060728744934158,0.9615427423123484,0.5026199147426833,0.8513353691903055,0.14866463080969444,0.05263157894736842,0.15000176223874812,48229,8422,5,90
Logistic Regression,0.22,0.010828103851359665,0.9263157894736842,0.02140598394551204,0.05172211120248575,0.9615427423123484,0.5026199147426833,0.8580960618523945,0.14190393814760552,0.07368421052631578,0.14321714305854158,48612,8039,7,88
Logistic Regression,0.23,0.011401917595231926,0.9263157894736842,0.022526558300268784,0.05433440355637778,0.9615427423123484,0.5026199147426833,0.8653157049301866,0.13468429506981341,0.07368421052631578,0.1360095865787897,49021,7630,7,88
Logistic Regression,0.24000000000000002,0.011787020728898524,0.9157894736842105,0.023274478330658106,0.056049478159972715,0.9615427423123484,0.5026199147426833,0.8712467564561968,0.1287532435438033,0.08421052631578947,0.13007084199767385,49357,7294,8,87
Logistic Regression,0.25,0.012347431166619358,0.9157894736842105,0.02436633524716426,0.05857796929700368,0.9615427423123484,0.5026199147426833,0.8771601560431413,0.12283984395685867,0.08421052631578947,0.1241673421915201,49692,6959,8,87
Logistic Regression,0.26,0.012927191679049033,0.9157894736842105,0.025494505494505493,0.06118143459909288,0.9615427423123484,0.5026199147426833,0.8827381687878414,0.11726183121215866,0.08421052631578947,0.11859866774750644,50008,6643,8,87
Logistic Regression,0.27,0.013534536403235844,0.9157894736842105,0.02667484286371302,0.06389541715622085,0.9615427423123484,0.5026199147426833,0.8880690543856242,0.11193094561437573,0.08421052631578947,0.11327670672822754,50310,6341,8,87
Logistic Regression,0.28,0.014183240952070427,0.9157894736842105,0.02793385776208059,0.0667792447036464,0.9615427423123484,0.5026199147426833,0.8932587244708832,0.10674127552911687,0.08421052631578947,0.10809572480879709,50604,6047,8,87
Logistic Regression,0.29000000000000004,0.014892160219103046,0.9157894736842105,0.029307731177362302,0.0699132111860421,0.9615427423123484,0.5026199147426833,0.898413090678011,0.10158690932198902,0.08421052631578947,0.10294998766432877,50896,5755,8,87
Logistic Regression,0.3,0.015502494654312188,0.9157894736842105,0.03048887331347468,0.0725967957275626,0.9615427423123484,0.5026199147426833,0.9024730366630774,0.09752696333692257,0.08421052631578947,0.0988968385436859,51126,5525,8,87
Logistic Regression,0.31,0.01623134328358209,0.9157894736842105,0.03189734188817599,0.07578397212535827,0.9615427423123484,0.5026199147426833,0.9069213253075851,0.09307867469241496,0.08421052631578947,0.09445599689845981,51378,5273,8,87
Logistic Regression,0.32,0.016929363689433742,0.9157894736842105,0.03324417271685136,0.07881862656270297,0.9615427423123484,0.5026199147426833,0.910822403841062,0.08917759615893806,0.08421052631578947,0.09056144926514645,51599,5052,8,87
Logistic Regression,0.33,0.0177153329260843,0.9157894736842105,0.034758290051937674,0.08221508221499889,0.9615427423123484,0.5026199147426833,0.9148470459479974,0.08515295405200261,0.08421052631578947,0.08654354491946568,51827,4824,8,87
Logistic Regression,0.34,0.018459579885423297,0.9157894736842105,0.03618968386023294,0.08541134891018269,0.9615427423123484,0.5026199147426833,0.9183421298829676,0.08165787011703235,0.08421052631578947,0.08305431219821661,52025,4626,8,87
Logistic Regression,0.35000000000000003,0.019158775600088086,0.9157894736842105,0.03753235547886109,0.08839666734394669,0.9615427423123484,0.5026199147426833,0.9213782634022347,0.07862173659776527,0.08421052631578947,0.08002326155147499,52197,4454,8,87
Logistic Regression,0.36000000000000004,0.01997245179063361,0.9157894736842105,0.039092338800269605,0.09184966216206993,0.9615427423123484,0.5026199147426833,0.9246438721293534,0.07535612787064659,0.08421052631578947,0.07676311986747965,52382,4269,8,87
Logistic Regression,0.37,0.020773638968481375,0.9157894736842105,0.04062572962876489,0.09522767075296945,0.9615427423123484,0.5026199147426833,0.9276093978923585,0.07239060210764152,0.08421052631578947,0.07380255877066225,52550,4101,8,87
Logistic Regression,0.38,0.02158273381294964,0.9157894736842105,0.04217159476490548,0.09861709362946405,0.9615427423123484,0.5026199147426833,0.930380752325643,0.06961924767435702,0.08421052631578947,0.07103584393613646,52707,3944,8,87
Logistic Regression,0.39,0.02238229997427322,0.9157894736842105,0.043696634856855855,0.10194516053423185,0.9615427423123484,0.5026199147426833,0.9329226315510759,0.06707736844892412,0.08421052631578947,0.06849822013886442,52851,3800,8,87
Logistic Regression,0.4,0.02329941081949652,0.9157894736842105,0.045442674327500654,0.10573650947972017,0.9615427423123484,0.5026199147426833,0.9356233782280984,0.06437662177190165,0.08421052631578947,0.06580199485426286,53004,3647,8,87
Logistic Regression,0.41000000000000003,0.024133148404993063,0.9157894736842105,0.047027027027027025,0.1091593475532171,0.9615427423123484,0.5026199147426833,0.9379004783675486,0.062099521632451325,0.08421052631578947,0.06352870686920664,53133,3518,8,87
Logistic Regression,0.42000000000000004,0.025050388712928303,0.9157894736842105,0.04876681614349775,0.11289903970920626,0.9615427423123484,0.5026199147426833,0.9402305343241956,0.05976946567580449,0.08421052631578947,0.06120255172170726,53265,3386,8,87
Logistic Regression,0.43,0.025885153228205893,0.9157894736842105,0.05034722222222223,0.11627906976732778,0.9615427423123484,0.5026199147426833,0.9422075514995322,0.057792448500467775,0.08421052631578947,0.059228844323828994,53377,3274,8,87
Logistic Regression,0.44,0.027001862197392923,0.9157894736842105,0.05245703949351824,0.1207662409771169,0.9615427423123484,0.5026199147426833,0.9446611710296376,0.055338828970362394,0.08421052631578947,0.05677933246396222,53516,3135,8,87
Logistic Regression,0.45,0.027511196417146513,0.9052631578947369,0.05339956535237504,0.12264689104380387,0.9615427423123484,0.5026199147426833,0.9463381052408607,0.053661894759139295,0.09473684210526316,0.05508758326578085,53611,3040,9,86
Logistic Regression,0.46,0.028514588859416445,0.9052631578947369,0.05528768884603021,0.1266195524144812,0.9615427423123484,0.5026199147426833,0.9482798185380664,0.05172018146193359,0.09473684210526316,0.05314912064286469,53721,2930,9,86
Logistic Regression,0.47000000000000003,0.029259896729776247,0.8947368421052632,0.05666666666666667,0.1293759512936316,0.9615427423123484,0.5026199147426833,0.9502215318352721,0.0497784681647279,0.10526315789473684,0.051193035632467486,53831,2820,10,85
Logistic Regression,0.48000000000000004,0.029791816223977027,0.8736842105263158,0.05761888233252343,0.13108022741616615,0.9615427423123484,0.5026199147426833,0.9522868087059363,0.04771319129406365,0.12631578947368421,0.04909597152222183,53948,2703,12,83
Logistic Regression,0.49,0.030843552582683016,0.8736842105263158,0.05958363244795405,0.13513513513499958,0.9615427423123484,0.5026199147426833,0.9539637429171595,0.04603625708284055,0.12631578947368421,0.04742184471152152,54043,2608,12,83
Logistic Regression,0.5,0.03180760279286268,0.8631578947368421,0.0613542835765058,0.13860716700459297,0.9615427423123484,0.5026199147426833,0.9559407600924962,0.044059239907503836,0.1368421052631579,0.045430514926162194,54155,2496,13,82
Logistic Regression,0.51,0.03286573146292585,0.8631578947368421,0.06332046332046332,0.14260869565203055,0.9615427423123484,0.5026199147426833,0.9574058710349332,0.04259412896506681,0.1368421052631579,0.043967856765234556,54238,2413,13,82
Logistic Regression,0.52,0.03410981697171381,0.8631578947368421,0.06562625050020009,0.1472701149423814,0.9615427423123484,0.5026199147426833,0.9590121974898943,0.04098780251010573,0.1368421052631579,0.04236421950445846,54329,2322,13,82
Logistic Regression,0.53,0.03552859618717504,0.8631578947368421,0.06824802330420307,0.15252976190461018,0.9615427423123484,0.5026199147426833,0.9607067836401829,0.039293216359817126,0.1368421052631579,0.040672470306277096,54425,2226,13,82
Logistic Regression,0.54,0.03668903803131991,0.8631578947368421,0.0703862660944206,0.15678776290615448,0.9615427423123484,0.5026199147426833,0.9619953751919649,0.03800462480803516,0.1368421052631579,0.03938603602016001,54498,2153,13,82
Logistic Regression,0.55,0.03821062441752097,0.8631578947368421,0.07318161535029005,0.1623119556609645,0.9615427423123484,0.5026199147426833,0.9635663977687949,0.0364336022312051,0.1368421052631579,0.03781764353434603,54587,2064,13,82
Logistic Regression,0.56,0.03970944309927361,0.8631578947368421,0.07592592592592592,0.16768916155402813,0.9615427423123484,0.5026199147426833,0.9649962048331009,0.03500379516689908,0.1368421052631579,0.036390230148380505,54668,1983,13,82
Logistic Regression,0.5700000000000001,0.04076497232008052,0.8526315789473684,0.07780979827089336,0.1711026615967897,0.9615427423123484,0.5026199147426833,0.966355404141145,0.0336445958588551,0.14736842105263157,0.03501568392485814,54745,1906,14,81
Logistic Regression,0.5800000000000001,0.04254201680672269,0.8526315789473684,0.08104052026013008,0.17732049036760247,0.9615427423123484,0.5026199147426833,0.9678205150835819,0.03217948491641807,0.14736842105263157,0.033553025763930495,54828,1823,14,81
Logistic Regression,0.59,0.04423812124522119,0.8526315789473684,0.08411214953271028,0.18317503392112466,0.9615427423123484,0.5026199147426833,0.9691091066353639,0.030890893364636105,0.14736842105263157,0.03226659147781341,54901,1750,14,81
Logistic Regression,0.6,0.04604889141557703,0.8526315789473684,0.08737864077669905,0.18934081346405296,0.9615427423123484,0.5026199147426833,0.9703800462480804,0.02961995375191965,0.14736842105263157,0.030997779579177386,54973,1678,14,81
Logistic Regression,0.61,0.047957371225577264,0.8526315789473684,0.09080717488789238,0.19574673755418667,0.9615427423123484,0.5026199147426833,0.9716156819826658,0.028384318017334206,0.14736842105263157,0.02976421245550347,55043,1608,14,81
Logistic Regression,0.62,0.04981549815498155,0.8526315789473684,0.09413131900058107,0.20189431704866148,0.9615427423123484,0.5026199147426833,0.9727277541437926,0.027272245856207303,0.14736842105263157,0.02865400204419695,55106,1545,14,81
Logistic Regression,0.63,0.05169112954690491,0.8526315789473684,0.09747292418772563,0.2080123266561981,0.9615427423123484,0.5026199147426833,0.9737692185486576,0.02623078145134243,0.14736842105263157,0.027614281182814646,55165,1486,14,81
Logistic Regression,0.64,0.05371352785145889,0.8526315789473684,0.10106051154086089,0.2145127118642058,0.9615427423123484,0.5026199147426833,0.9748106829535225,0.025189317046477557,0.14736842105263157,0.026574560321432347,55224,1427,14,81
Logistic Regression,0.65,0.055823569951757405,0.8526315789473684,0.10478654592496765,0.2211906062259003,0.9615427423123484,0.5026199147426833,0.9758168434802563,0.024183156519743693,0.14736842105263157,0.02557008423501216,55281,1370,14,81
Logistic Regression,0.66,0.05765124555160142,0.8526315789473684,0.108,0.22689075630231154,0.9615427423123484,0.5026199147426833,0.9766288326772696,0.023371167322730403,0.14736842105263157,0.024759454410883588,55327,1324,14,81
Logistic Regression,0.67,0.0598669623059867,0.8526315789473684,0.11187845303867404,0.23369878822829143,0.9615427423123484,0.5026199147426833,0.9775467335086759,0.02245326649132407,0.14736842105263157,0.023843090261868677,55379,1272,14,81
Logistic Regression,0.68,0.06245181187355436,0.8526315789473684,0.1163793103448276,0.2415026833629294,0.9615427423123484,0.5026199147426833,0.9785352420963442,0.021464757903655717,0.14736842105263157,0.022856236562929545,55435,1216,14,81
Logistic Regression,0.6900000000000001,0.06516492357200322,0.8526315789473684,0.1210762331838565,0.24953789279090338,0.9615427423123484,0.5026199147426833,0.9794884468058817,0.020511553194118372,0.14736842105263157,0.021904627638952526,55489,1162,14,81
Logistic Regression,0.7000000000000001,0.06801007556675064,0.8526315789473684,0.12597200622083982,0.2577975811582685,0.9615427423123484,0.5026199147426833,0.980406347637288,0.019593652362712044,0.14736842105263157,0.02098826348993762,55541,1110,14,81
Logistic Regression,0.7100000000000001,0.0715547703180212,0.8526315789473684,0.13202933985330073,0.26785714285690765,0.9615427423123484,0.5026199147426833,0.9814478120421528,0.01855218795784717,0.14736842105263157,0.019948542628555315,55600,1051,14,81
Logistic Regression,0.72,0.07534883720930233,0.8526315789473684,0.13846153846153844,0.2783505154636763,0.9615427423123484,0.5026199147426833,0.9824539725688867,0.017546027431113307,0.14736842105263157,0.018944066542135127,55657,994,14,81
Logistic Regression,0.73,0.0791015625,0.8526315789473684,0.1447721179624665,0.2884615384612917,0.9615427423123484,0.5026199147426833,0.9833542214612275,0.016645778538772485,0.14736842105263157,0.018045324780601276,55708,943,14,81
Logistic Regression,0.74,0.08240081383519837,0.8526315789473684,0.150278293135436,0.29713866470994676,0.9615427423123484,0.5026199147426833,0.9840779509629133,0.015922049037086723,0.14736842105263157,0.01732280689387798,55749,902,14,81
Logistic Regression,0.75,0.08635394456289978,0.8526315789473684,0.15682478218780252,0.30728376327743695,0.9615427423123484,0.5026199147426833,0.984872288220861,0.015127711779138938,0.14736842105263157,0.016529799457230467,55794,857,14,81
Logistic Regression,0.76,0.09142212189616253,0.8526315789473684,0.1651376146788991,0.3199052132698796,0.9615427423123484,0.5026199147426833,0.9857901890522673,0.01420981094773261,0.14736842105263157,0.015613435308215557,55846,805,14,81
Logistic Regression,0.77,0.09747292418772563,0.8526315789473684,0.17494600431965443,0.33443435177512304,0.9615427423123484,0.5026199147426833,0.9867610457008702,0.01323895429912976,0.14736842105263157,0.01464420399675748,55901,750,14,81
Logistic Regression,0.78,0.1011378002528445,0.8421052631578947,0.18058690744920994,0.3415883859946021,0.9615427423123484,0.5026199147426833,0.987449471324425,0.012550528675575013,0.15789473684210525,0.013939308497515243,55940,711,15,80
Logistic Regression,0.79,0.10610079575596817,0.8421052631578947,0.18845700824499412,0.3527336860667409,0.9615427423123484,0.5026199147426833,0.9881025930698487,0.011897406930151276,0.15789473684210525,0.013287280160716173,55977,674,15,80
Logistic Regression,0.8,0.11157601115760112,0.8421052631578947,0.19704433497536947,0.36463081130327213,0.9615427423123484,0.5026199147426833,0.9887557148152725,0.011244285184727542,0.15789473684210525,0.012635251823917105,56014,637,15,80
Logistic Regression,0.81,0.12084592145015106,0.8421052631578947,0.21136063408190228,0.3838771593087315,0.9615427423123484,0.5026199147426833,0.9897265714638753,0.010273428536124693,0.15789473684210525,0.011666020512459028,56069,582,15,80
Logistic Regression,0.8200000000000001,0.12924071082390953,0.8421052631578947,0.22408963585434175,0.40040040040010577,0.9615427423123484,0.5026199147426833,0.9904856048436921,0.00951439515630792,0.15789473684210525,0.010908257850773623,56112,539,15,80
Logistic Regression,0.8300000000000001,0.1391304347826087,0.8421052631578947,0.23880597014925373,0.4188481675389676,0.9615427423123484,0.5026199147426833,0.9912622901625744,0.00873770983742564,0.15789473684210525,0.010132872801607162,56156,495,15,80
Logistic Regression,0.8400000000000001,0.14416058394160583,0.8315789473684211,0.24572317262830481,0.4256465517238356,0.9615427423123484,0.5026199147426833,0.9917212405782775,0.008278759421722477,0.16842105263157894,0.009657068339618652,56182,469,16,79
Logistic Regression,0.85,0.1491395793499044,0.8210526315789474,0.2524271844660194,0.43189368770733655,0.9615427423123484,0.5026199147426833,0.9921448871158497,0.007855112884150323,0.17894736842105263,0.009216508652592253,56206,445,17,78
